URL: /
Timestamp: Wed Nov 29 2023 04:53:49 GMT-0800 (Pacific Standard Time)

URL: /css/styles.css
Timestamp: Wed Nov 29 2023 04:53:49 GMT-0800 (Pacific Standard Time)

URL: /favicon.ico
Timestamp: Wed Nov 29 2023 04:53:49 GMT-0800 (Pacific Standard Time)

URL: /favicon.ico
Timestamp: Wed Nov 29 2023 04:53:49 GMT-0800 (Pacific Standard Time)

URL: /documentation
Timestamp: Wed Nov 29 2023 04:54:01 GMT-0800 (Pacific Standard Time)

URL: /css/styles.css
Timestamp: Wed Nov 29 2023 04:54:01 GMT-0800 (Pacific Standard Time)

URL: /favicon.ico
Timestamp: Wed Nov 29 2023 04:54:01 GMT-0800 (Pacific Standard Time)

URL: /favicon.ico
Timestamp: Wed Nov 29 2023 04:54:01 GMT-0800 (Pacific Standard Time)

::1 - - [29/Dec/2023:06:45:05 +0000] "POST /users/1/Free%20Guy HTTP/1.1" 500 21 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:06:45:38 +0000] "POST /movies/Free%20Guy HTTP/1.1" 404 157 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:06:47:51 +0000] "POST /users/1/Free%20Guy HTTP/1.1" 500 21 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:06:50:16 +0000] "POST /users/1/Free%20Guy HTTP/1.1" 500 21 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:06:52:02 +0000] "POST /users/1/Free%20Guy HTTP/1.1" 500 21 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:06:52:44 +0000] "POST /users/1/Free%20Guy HTTP/1.1" 200 49 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:06:54:23 +0000] "PUT /users/1/Free%20Guy HTTP/1.1" 404 157 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:06:54:28 +0000] "POST /users/1/Free%20Guy HTTP/1.1" 200 49 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:06:56:22 +0000] "POST /users/1/Free%20Guy HTTP/1.1" 200 49 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:06:56:32 +0000] "POST /users/1/Free%20Guy HTTP/1.1" 200 49 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:06:57:05 +0000] "POST /users/1/Free%20Guy HTTP/1.1" 200 49 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:06:57:31 +0000] "POST /users/1/Free%20Guy HTTP/1.1" 200 49 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:06:58:04 +0000] "POST /users/1/Free%20Guy HTTP/1.1" 200 50 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:00:11 +0000] "POST /users/1/Free%20Guy HTTP/1.1" 200 50 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:02:01 +0000] "POST /users/2/Free%20Guy HTTP/1.1" 200 50 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:02:10 +0000] "DELETE /users/2/Free%20Guy HTTP/1.1" 200 49 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:02:58 +0000] "DELETE /users/2/Free%20Guy HTTP/1.1" 200 49 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:04:16 +0000] "DELETE /users/2 HTTP/1.1" 500 21 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:05:35 +0000] "DELETE /users/2 HTTP/1.1" 500 21 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:06:47 +0000] "DELETE /users/2 HTTP/1.1" 500 43 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:07:15 +0000] "DELETE /users/2 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:07:18 +0000] "DELETE /users/2 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:07:31 +0000] "DELETE /users/1 HTTP/1.1" 500 2 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:07:37 +0000] "DELETE /users/2 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:08:53 +0000] "DELETE /users/2 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:09:22 +0000] "DELETE /users/2 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:09:26 +0000] "DELETE /users/2 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:09:29 +0000] "DELETE /users/1 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:09:38 +0000] "DELETE /users/1 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:09:44 +0000] "DELETE /users/1 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:09:48 +0000] "DELETE /users/2 HTTP/1.1" 400 12 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:11:49 +0000] "DELETE /users/2 HTTP/1.1" 200 27 "-" "PostmanRuntime/7.36.0"
::1 - - [29/Dec/2023:07:12:38 +0000] "DELETE /users/1 HTTP/1.1" 200 27 "-" "PostmanRuntime/7.36.0"
